Name,Internal Reference,Barcode,Product Type,Category,Sales Price,Cost,Quantity On Hand,Can be Sold,Can be Purchased,Shopee Product ID,Shopee Variation ID,Shopee Parent SKU
Rotary Hook HIROSE HSH-7.94B-Tipis,TKM-02171,2000000004268,Storable Product,Sparepart / Parts,89999,0,108,TRUE,TRUE,8616892415,73751829420,hirose HSH-7.94B
Sepatu Jahit Resleting Jepang 200333001 (Portable Multifungsi),TKM-02172,2000000004269,Storable Product,Sepatu / Presser Foot,15648,0,1195,TRUE,TRUE,8616906340,63752816955,pf.Resleting200333001
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - HItam,TKM-02173-01,2000000004270,Storable Product,Lain-lain / Others,13955,0,99,TRUE,TRUE,8616906436,33752817277,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - Dongker,TKM-02173-02,2000000004271,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817270,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - Biru,TKM-02173-03,2000000004272,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817281,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - merah,TKM-02173-04,2000000004273,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817278,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - emas,TKM-02173-05,2000000004274,Storable Product,Lain-lain / Others,13955,0,99,TRUE,TRUE,8616906436,33752817274,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - Kuning,TKM-02173-06,2000000004275,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817279,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - Pink,TKM-02173-07,2000000004276,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817269,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - magenta,TKM-02173-08,2000000004277,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817271,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - coklat,TKM-02173-09,2000000004278,Storable Product,Lain-lain / Others,13955,0,96,TRUE,TRUE,8616906436,33752817273,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - Ungu,TKM-02173-10,2000000004279,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817272,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - Tosca,TKM-02173-11,2000000004280,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817276,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - putih,TKM-02173-12,2000000004281,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817275,
Payet mode kristal jaring swaroski aksesoris mote hijab Berlian 225cm - hijau,TKM-02173-13,2000000004282,Storable Product,Lain-lain / Others,13955,0,100,TRUE,TRUE,8616906436,33752817280,
Botol minyak mesin jahit karung newlong/ NLI,TKM-02174,2000000004283,Storable Product,Mesin Jahit / Sewing Machine,52500,0,93,TRUE,TRUE,8616911382,53752817352,
Diamond Payet kristal jaring swarovski aksesoris hijab Tikar High Quality -Aplikasi Diamond 44 - emas,TKM-02175-01,2000000004284,Storable Product,Lain-lain / Others,16000,0,91,TRUE,TRUE,8616933022,24377872838,
Diamond Payet kristal jaring swarovski aksesoris hijab Tikar High Quality -Aplikasi Diamond 44 - silver,TKM-02175-02,2000000004285,Storable Product,Lain-lain / Others,16000,0,5,TRUE,TRUE,8616933022,24377872839,
16 Shuttle Hook Driver Rumah Per Tanduk Kecil  Mesin Jahit Rumah Tangga,TKM-02176,2000000004286,Storable Product,Mesin Jahit / Sewing Machine,8999,0,76,TRUE,TRUE,8616933182,63754076542,16 Shuttle Hook Driver Rumah
Ayakan Gigi biasa Typical 22T6-001A2a / Feed Bar,TKM-02177,2000000004287,Storable Product,Sparepart / Parts,22500,0,100,TRUE,TRUE,8616933278,63754083884,
Pembersih Semprot Serba guna Sprayway 31 Crazy Clean All Purpose Cleaner Pembersih mesin jahit Kaca,TKM-02178,2000000004288,Storable Product,Mesin Jahit / Sewing Machine,96985,0,20,TRUE,TRUE,8616933363,73754108658,
Rotary/Rotari hook YONG Yue YZH-DP2 (457)G mesin jahit Zig Zag Singer,TKM-02179,2000000004289,Storable Product,Mesin Jahit / Sewing Machine,420000,0,100,TRUE,TRUE,8616933968,73754145405,YONG ZHENG YZH-DP2 (457)G
Pisau mesin jahit obras atas YAMATO FD-62 Strong H Y68184,TKM-02180,2000000004290,Storable Product,Mesin Jahit / Sewing Machine,15000,0,1000,TRUE,TRUE,8616934035,73754159146,
#30 Angkatan Sepatu Mesin Jahit Tradisional,TKM-02181,2000000004291,Storable Product,Mesin Jahit / Sewing Machine,5000,0,31,TRUE,TRUE,8616937659,43754499413,AS.#30
Sontekan Dedelan Pendedel Benang,TKM-02182,2000000004292,Storable Product,Benang / Thread,1500,0,7508,TRUE,TRUE,8616942445,73754490936,
isi pen penanda pola jahitan,TKM-02183,2000000004293,Storable Product,Lain-lain / Others,1200,0,8,TRUE,TRUE,8616942564,33754491323,isi pen penanda pola
Jalur Benang Clurit Mesin Overdeck Champ - Yamato VC2700,TKM-02184-01,2000000004294,Storable Product,Benang / Thread,25000,0,50,TRUE,TRUE,8616942614,24378227114,JB.Clurit Overdeck
Jalur Benang Clurit Mesin Overdeck Champ - Pegasus W500/W600,TKM-02184-02,2000000004295,Storable Product,Benang / Thread,25000,0,44,TRUE,TRUE,8616942614,24378227111,JB.Clurit Overdeck
Jalur Benang Clurit Mesin Overdeck Champ - Yamato VF2500,TKM-02184-03,2000000004296,Storable Product,Benang / Thread,25000,0,50,TRUE,TRUE,8616942614,24378227112,JB.Clurit Overdeck
Jalur Benang Clurit Mesin Overdeck Champ - Siruba F007/C007,TKM-02184-04,2000000004297,Storable Product,Benang / Thread,25000,0,41,TRUE,TRUE,8616942614,24378227113,JB.Clurit Overdeck
PEGASUS EX Kepala Jarum Mesin Obras Industri - Benang 5 3mm,TKM-02185-01,2000000004298,Storable Product,Mesin Obras / Overlock,35000,0,50,TRUE,TRUE,8707167089,73051538782,PEGASUS EX Kepala Jarum
PEGASUS EX Kepala Jarum Mesin Obras Industri - Benang 3,TKM-02185-02,2000000004299,Storable Product,Mesin Obras / Overlock,25000,0,50,TRUE,TRUE,8707167089,73051538783,PEGASUS EX Kepala Jarum
PEGASUS EX Kepala Jarum Mesin Obras Industri - Benang 5 5mm,TKM-02185-03,2000000004300,Storable Product,Mesin Obras / Overlock,45000,0,50,TRUE,TRUE,8707167089,73051538784,PEGASUS EX Kepala Jarum
PEGASUS EX Kepala Jarum Mesin Obras Industri - Benang 4,TKM-02185-04,2000000004301,Storable Product,Mesin Obras / Overlock,30000,0,50,TRUE,TRUE,8707167089,73051538785,PEGASUS EX Kepala Jarum
PEGASUS EX Kepala Jarum Mesin Obras Industri - Benang 6,TKM-02185-05,2000000004302,Storable Product,Mesin Obras / Overlock,50000,0,49,TRUE,TRUE,8707167089,73051538786,PEGASUS EX Kepala Jarum
No 242201 NP7A Tiang Sepatu Mesin Jahit Karung Portable NP7A,TKM-02186,2000000004303,Storable Product,Mesin Jahit / Sewing Machine,17500,0,100,TRUE,TRUE,8707179619,43052988591,No 242201 NP7A Tiang Sepatu
Gulungan Spul Benang Bobbin Winder Mesin Lubang Kancing Brother 814,TKM-02187,2000000004304,Storable Product,Sparepart / Parts,375000,0,8,TRUE,TRUE,8707183606,63053431940,Gulungan Spul Brother 814
On Off Setrika Uap Steam Listrik ES300,TKM-02188,2000000004305,Storable Product,Lain-lain / Others,49999,0,8,TRUE,TRUE,8707276455,73062942333,On Off Setrika UapES300
Sinkroniser Dinamo / Motor Synchronizer Servo Pengatur Posisi Jarum,TKM-02189,2000000004306,Storable Product,Jarum / Needles,175000,0,2,TRUE,TRUE,8707281740,33063457578,
Obeng Jarum Min Minus 10,TKM-02190,2000000004307,Storable Product,Jarum / Needles,14179,0,830,TRUE,TRUE,8707316525,23760633087,O.jrmMinus 10
Baut Tahanan Rotary hook / Sarangan untuk Mesin Jahit Industri Jarum 1,TKM-02191,2000000004308,Storable Product,Mesin Jahit / Sewing Machine,4999,0,9663,TRUE,TRUE,8707316854,90553146428,BautPenahansarangan
Bos Bawah Tiang Jarum Lower Needle Bar Bushing Mesin Jahit 22T2-012C1,TKM-02192,2000000004309,Storable Product,Mesin Jahit / Sewing Machine,11500,0,15,TRUE,TRUE,8707323600,23761326292,Bos Bawah Tiang Jarum 22T2-012C1
Pen Dial - Per Dial - Baut Dial - Ring Mesin Jahit Typical,TKM-02193,2000000004310,Storable Product,Mesin Jahit / Sewing Machine,9999,0,994,TRUE,TRUE,8707349344,43070445857,Per Dial
Jarum mesin jahit Kansai karet Groz beckert needles UOX113 / UO X 113 - 11,TKM-02194-01,2000000004311,Storable Product,Mesin Jahit / Sewing Machine,99999,0,136,TRUE,TRUE,8707349506,63070463045,GzUOX113
Jarum mesin jahit Kansai karet Groz beckert needles UOX113 / UO X 113 - 21,TKM-02194-02,2000000004312,Storable Product,Mesin Jahit / Sewing Machine,99999,0,67,TRUE,TRUE,8707349506,63070463046,GzUOX113
Jarum mesin jahit Kansai karet Groz beckert needles UOX113 / UO X 113 - 14,TKM-02194-03,2000000004313,Storable Product,Mesin Jahit / Sewing Machine,99999,0,20,TRUE,TRUE,8707349506,63070463047,GzUOX113
Jarum mesin jahit Kansai karet Groz beckert needles UOX113 / UO X 113 - 16,TKM-02194-04,2000000004314,Storable Product,Mesin Jahit / Sewing Machine,99999,0,2,TRUE,TRUE,8707349506,63070463044,GzUOX113
ORI  TAIWAN Gunting Cekris / Gunting Benang / Pemotong Benang / Thread Cutter,TKM-02195,2000000004315,Storable Product,Gunting / Scissors,8899,0,1398,TRUE,TRUE,8707556045,53092035162,G.ThreadCY105
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 11,TKM-02196-01,2000000004316,Storable Product,Mesin Jahit / Sewing Machine,18343,0,9063,TRUE,TRUE,8707626313,73099479743,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 13,TKM-02196-02,2000000004317,Storable Product,Mesin Jahit / Sewing Machine,18343,0,30,TRUE,TRUE,8707626313,73099479735,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 21,TKM-02196-03,2000000004318,Storable Product,Mesin Jahit / Sewing Machine,25999,0,9779,TRUE,TRUE,8707626313,73099479740,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 24,TKM-02196-04,2000000004319,Storable Product,Mesin Jahit / Sewing Machine,25999,0,9998,TRUE,TRUE,8707626313,73099479739,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 22,TKM-02196-05,2000000004320,Storable Product,Mesin Jahit / Sewing Machine,25999,0,9934,TRUE,TRUE,8707626313,73099479734,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 7,TKM-02196-06,2000000004321,Storable Product,Mesin Jahit / Sewing Machine,18343,0,10,TRUE,TRUE,8707626313,73099479736,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 8,TKM-02196-07,2000000004322,Storable Product,Mesin Jahit / Sewing Machine,18343,0,9996,TRUE,TRUE,8707626313,73099479741,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 9,TKM-02196-08,2000000004323,Storable Product,Mesin Jahit / Sewing Machine,18343,0,9741,TRUE,TRUE,8707626313,73099479742,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 16,TKM-02196-09,2000000004324,Storable Product,Mesin Jahit / Sewing Machine,18343,0,9125,TRUE,TRUE,8707626313,73099479738,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 14,TKM-02196-10,2000000004325,Storable Product,Mesin Jahit / Sewing Machine,18343,0,198882,TRUE,TRUE,8707626313,73099479737,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 23,TKM-02196-11,2000000004326,Storable Product,Mesin Jahit / Sewing Machine,25999,0,19,TRUE,TRUE,8707626313,73099479744,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 25,TKM-02196-12,2000000004327,Storable Product,Mesin Jahit / Sewing Machine,25999,0,9994,TRUE,TRUE,8707626313,73099479733,OrganDBx1
Jarum Mesin Jahit Industri Organ DBx1 Japan Highspeed untuk JUKI BROTHER JACK TYPICAL - 18,TKM-02196-13,2000000004328,Storable Product,Mesin Jahit / Sewing Machine,18343,0,9616,TRUE,TRUE,8707626313,73099479745,OrganDBx1
Mata Nenek / Kail buta / Alat buta / Alat Nenek / Alat masukin benang,TKM-02197,2000000004329,Storable Product,Benang / Thread,999,0,92,TRUE,TRUE,8707626414,33099471349,Alat masukin benang
Gunting PIN 1433 Gunting Potong Benang / Cekris Cutter Stainless,TKM-02198,2000000004330,Storable Product,Gunting / Scissors,7500,0,0,TRUE,TRUE,8707627427,33099601425,
Tahanan Jarum 2575518 - Needle Guard Rear Mesin Kamkut W500,TKM-02199,2000000004331,Storable Product,Jarum / Needles,15000,0,10,TRUE,TRUE,8707766730,73113277133,Tahanan Jarum 2575518
Sepatu Jahit Satin/Kaos CY 7303 - Satin Stitch Foot (Mesin Jahit Portable),TKM-02200,2000000004332,Storable Product,Mesin Jahit / Sewing Machine,15500,0,918,TRUE,TRUE,8716887309,43751801235,
Meteran Butterfly 1.6 cm,TKM-02201,2000000004333,Storable Product,Meteran / Measuring,2000,0,1000,TRUE,TRUE,8716892325,90906378583,M.BTF1.6cm
Cutting mat A1,TKM-02202,2000000004334,Storable Product,Lain-lain / Others,175000,0,98,TRUE,TRUE,8716892413,90906378669,Cutting mat A1
Typical Bushing Tiang Jarum Bawah Mesin Jahit High Speed Industri 22T2-012C1,TKM-02203,2000000004335,Storable Product,Mesin Jahit / Sewing Machine,11999,0,924,TRUE,TRUE,8716906443,73752817458,Typical Bushing Tiang Jarum Bawah22T2-012C1
chaco pen white,TKM-02204,2000000004336,Storable Product,Lain-lain / Others,15500,0,88,TRUE,TRUE,8716911361,24376749538,chaco pen white
Per Maju Mundur Typical GC6 Series - 22T5-012E2,TKM-02205,2000000004337,Storable Product,Lain-lain / Others,4700,0,976,TRUE,TRUE,8716911414,63752842397,Per Maju Mundur Typical GC6 22T5-012E2
Alat Potong Gramasi / Sample Kain Tekstil Kertas GSM Cutter,TKM-02206,2000000004338,Storable Product,Alat / Tools,820000,0,9999,TRUE,TRUE,8716928123,53754097445,Alat Potong Gramasi
Stop Cam Mesin Lubang kancing Juki LBH 781 B1805-771-000,TKM-02207,2000000004339,Storable Product,Mesin / Machines,141000,0,6,TRUE,TRUE,8716928886,90907582049,Juki LBH 781 B 1805-771-000
Yamato kamkut VC2700 Plat Jarum Y94802 364,TKM-02208,2000000004340,Storable Product,Jarum / Needles,40000,0,100,TRUE,TRUE,8716928969,43754158106,
22T2-020 Kotak Tahu Typical / Slide Block,TKM-02209,2000000004341,Storable Product,Lain-lain / Others,9700,0,994,TRUE,TRUE,8716933062,43754076604,22T2-020 Kotak Tahu Typical
Penggaris jahit pola (PVC) - gambar 1,TKM-02210-01,2000000004342,Storable Product,Lain-lain / Others,70000,0,100,TRUE,TRUE,8716933392,33754084256,Penggaris jahit pola
Penggaris jahit pola (PVC) - gambar 3,TKM-02210-02,2000000004343,Storable Product,Lain-lain / Others,70000,0,100,TRUE,TRUE,8716933392,33754084257,Penggaris jahit pola
Penggaris jahit pola (PVC) - gambar 5,TKM-02210-03,2000000004344,Storable Product,Lain-lain / Others,70000,0,100,TRUE,TRUE,8716933392,33754084253,Penggaris jahit pola
Penggaris jahit pola (PVC) - gambar 2,TKM-02210-04,2000000004345,Storable Product,Lain-lain / Others,70000,0,100,TRUE,TRUE,8716933392,33754084254,Penggaris jahit pola
Penggaris jahit pola (PVC) - gambar 4,TKM-02210-05,2000000004346,Storable Product,Lain-lain / Others,70000,0,100,TRUE,TRUE,8716933392,33754084255,Penggaris jahit pola
Pinset Pingset Twizer Benang Stainless Steel - 125 mm Bengkok,TKM-02211-01,2000000004347,Storable Product,Benang / Thread,6500,0,330,TRUE,TRUE,8716937496,24378200809,Pinset
Pinset Pingset Twizer Benang Stainless Steel - 155mm Bengkok,TKM-02211-02,2000000004348,Storable Product,Benang / Thread,6500,0,208,TRUE,TRUE,8716937496,24378200810,Pinset
Pinset Pingset Twizer Benang Stainless Steel - 155mm Lurus,TKM-02211-03,2000000004349,Storable Product,Benang / Thread,6500,0,186,TRUE,TRUE,8716937496,24378200808,Pinset
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 9,TKM-02212-01,2000000004350,Storable Product,Jarum / Needles,20800,0,17,TRUE,TRUE,8716937681,24378250198,GzDPX5
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 21,TKM-02212-02,2000000004351,Storable Product,Jarum / Needles,20800,0,9,TRUE,TRUE,8716937681,24378250199,GzDPX5
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 11,TKM-02212-03,2000000004352,Storable Product,Jarum / Needles,20800,0,15,TRUE,TRUE,8716937681,24378250200,GzDPX5
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 13,TKM-02212-04,2000000004353,Storable Product,Jarum / Needles,20800,0,18,TRUE,TRUE,8716937681,24378250194,GzDPX5
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 14,TKM-02212-05,2000000004354,Storable Product,Jarum / Needles,20800,0,15,TRUE,TRUE,8716937681,24378250195,GzDPX5
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 16,TKM-02212-06,2000000004355,Storable Product,Jarum / Needles,20800,0,2,TRUE,TRUE,8716937681,24378250196,GzDPX5
Jarum Jahit Groz Beckert Needles DPX5 DP X 5 (Untuk Mesin Lubang Kancing Industri) - 18,TKM-02212-07,2000000004356,Storable Product,Jarum / Needles,20800,0,18,TRUE,TRUE,8716937681,24378250197,GzDPX5
110-24109 Karet T Sambungan Pipa Oli Mesin Jahit JUKI DDL 5530,TKM-02213,2000000004357,Storable Product,Mesin Jahit / Sewing Machine,6000,0,83,TRUE,TRUE,8716942732,73754500861,Karet T Sambungan Pipa Oli
hook retainer bas342 brother,TKM-02214,2000000004358,Storable Product,Sparepart / Parts,339999,0,6,TRUE,TRUE,8798159786,115137575485,hook retainer bas342 brother
No 72 As Sambungan Gigi Mesin Jahit Tradisional,TKM-02215,2000000004359,Storable Product,Mesin Jahit / Sewing Machine,20000,0,19,TRUE,TRUE,8807276498,63062969463,AS.No.72 Sambungan Gigi
YAMATO DCZ PLAT Mesin Jahit Obras Industri YAMATO DCZ - Benang 3 DCZ200,TKM-02216-01,2000000004360,Storable Product,Mesin Jahit / Sewing Machine,30000,0,29,TRUE,TRUE,8807281634,53063457656,YAMATO DCZ PLAT
YAMATO DCZ PLAT Mesin Jahit Obras Industri YAMATO DCZ - Benang 4 DCZ220,TKM-02216-02,2000000004361,Storable Product,Mesin Jahit / Sewing Machine,30000,0,26,TRUE,TRUE,8807281634,53063457657,YAMATO DCZ PLAT
Presser Foot Sepatu Mesin Jahit Industri Jarum 2 - 1/4 Polos,TKM-02217-01,00,Storable Product,Mesin Jahit / Sewing Machine,29999,0,41,TRUE,TRUE,8807281764,63063426944,pf.Jarum2
Presser Foot Sepatu Mesin Jahit Industri Jarum 2 - 1/4 Kiri Tebal,TKM-02217-02,2000000004362,Storable Product,Mesin Jahit / Sewing Machine,29999,0,49,TRUE,TRUE,8807281764,63063426945,pf.Jarum2
Presser Foot Sepatu Mesin Jahit Industri Jarum 2 - 1/4 Kanan Tebal,TKM-02217-03,2000000004363,Storable Product,Mesin Jahit / Sewing Machine,29999,0,49,TRUE,TRUE,8807281764,63063426941,pf.Jarum2
Presser Foot Sepatu Mesin Jahit Industri Jarum 2 - 1/4 Kiri Tipis,TKM-02217-04,2000000004364,Storable Product,Mesin Jahit / Sewing Machine,29999,0,49,TRUE,TRUE,8807281764,63063426942,pf.Jarum2
Presser Foot Sepatu Mesin Jahit Industri Jarum 2 - 1/4 Kanan Tipis,TKM-02217-05,2000000004365,Storable Product,Mesin Jahit / Sewing Machine,29999,0,47,TRUE,TRUE,8807281764,63063426943,pf.Jarum2
BEAR Kapur Segitiga Penanda Bahan Baju Tailor Chalk,TKM-02218,2000000004366,Storable Product,Lain-lain / Others,27000,0,98,TRUE,TRUE,8807281819,53063433824,
Karet Packing Bak Mesin Obras Industri Siruba / Yamata,TKM-02219,2000000004367,Storable Product,Mesin Obras / Overlock,25000,0,13,TRUE,TRUE,8807291745,73064388921,Karet Packing Bak Mesi
Benang Karung Benang Mesin Jahit Karung Polyester New Home,TKM-02220,2000000004368,Storable Product,Mesin Jahit / Sewing Machine,1900000,0,10,TRUE,TRUE,8807300942,73065399958,BenangKarungPolyesterNewHome
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 21,TKM-02221-01,2000000004369,Storable Product,Mesin Jahit / Sewing Machine,7000,0,171,TRUE,TRUE,8807316494,53067081286,HAX1GRADEA
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 11,TKM-02221-02,2000000004370,Storable Product,Mesin Jahit / Sewing Machine,7000,0,136,TRUE,TRUE,8807316494,53067081280,HAX1GRADEA
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 13,TKM-02221-03,2000000004371,Storable Product,Mesin Jahit / Sewing Machine,7000,0,124,TRUE,TRUE,8807316494,53067081281,HAX1GRADEA
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 14,TKM-02221-04,2000000004372,Storable Product,Mesin Jahit / Sewing Machine,7000,0,98,TRUE,TRUE,8807316494,53067081282,HAX1GRADEA
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 16,TKM-02221-05,2000000004373,Storable Product,Mesin Jahit / Sewing Machine,7000,0,147,TRUE,TRUE,8807316494,53067081283,HAX1GRADEA
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 18,TKM-02221-06,2000000004374,Storable Product,Mesin Jahit / Sewing Machine,7000,0,166,TRUE,TRUE,8807316494,53067081284,HAX1GRADEA
HAX1 GRADE A Jarum Mesin Jahit Tradisional Portable - 9,TKM-02221-07,2000000004375,Storable Product,Mesin Jahit / Sewing Machine,7000,0,179,TRUE,TRUE,8807316494,53067081285,HAX1GRADEA
