Zone,Zone_Name,Shelf,Bin,SKU,Product,Variation,Category,ABC,Stock,Barcode
A,Small Parts Wall,A-04,3,TKM-01099,Sepatu kerut P50 jarum 1,,Sepatu / Presser Foot,C,1000,2000000002450
A,Small Parts Wall,A-04,4,TKM-01142,Sepatu mesin portable 15pcs,,Sepatu / Presser Foot,C,100,2000000002505
A,Small Parts Wall,A-04,5,TKM-01175,Sepatu CY-7315W - Sepatu Mesin Portable,,Sepatu / Presser Foot,C,100,2000000002550
A,Small Parts Wall,A-04,6,TKM-01196,Sepatu Semi Obras / Overcast Foot CY-7310,,Sepatu / Presser Foot,C,85,2000000002574
A,Small Parts Wall,A-04,7,TKM-01204,Sepatu sebelah P36N,,Sepatu / Presser Foot,C,491,2000000002583
A,Small Parts Wall,A-04,8,TKM-01227,Engsel Angkat Sepatu - Flatbed Interlock Flatlock ,,Sepatu / Presser Foot,C,10,2000000002625
A,Small Parts Wall,A-04,9,TKM-01235,Sepatu Teflon jahit T35,,Sepatu / Presser Foot,C,1000,2000000002633
A,Small Parts Wall,A-04,10,TKM-01236,Sepatu Obras Benang 4 747,,Sepatu / Presser Foot,C,498,2000000002634
A,Small Parts Wall,A-04,11,TKM-01282,Sepatu walkingfoot 797 jahit tebal,,Sepatu / Presser Foot,C,100,2000000002735
A,Small Parts Wall,A-04,12,TKM-01444,Sepatu Zipper/Pasang Ritsleting (Mesin Portable) C,,Sepatu / Presser Foot,C,976,2000000003051
A,Small Parts Wall,A-04,13,TKM-01448,M-120 Gigi Pengatur Tiang Sepatu Mesin Potong KM,,Sepatu / Presser Foot,C,7,2000000003059
A,Small Parts Wall,A-04,14,TKM-01467,15 sepatu set mesin jarum 1 / highspeed,,Sepatu / Presser Foot,C,993,2000000003091
A,Small Parts Wall,A-04,15,TKM-01471,sepatu kerut lilit mesin hitam classic butterfly s,,Sepatu / Presser Foot,C,860,2000000003110
A,Small Parts Wall,A-04,16,TKM-01499,"Sepatu Pasang Karet S537 mesin industri 1/4,3/8",,Sepatu / Presser Foot,C,49,2000000003149
A,Small Parts Wall,A-04,17,TKM-01530-01,Presser Foot Sepatu Mesin Lubang Kancing JUKI - S,,Sepatu / Presser Foot,C,997,2000000003199
A,Small Parts Wall,A-04,18,TKM-01570-01,Sepatu gosokan atau teflon setrika silverstar - Ma,,Sepatu / Presser Foot,C,4000,2000000003281
A,Small Parts Wall,A-04,19,TKM-01570-03,Sepatu gosokan atau teflon setrika silverstar - Ma,,Sepatu / Presser Foot,C,4000,2000000003283
A,Small Parts Wall,A-04,20,TKM-01610,Tiang Sepatu Presser Foot Bar Mesin Overdeck Champ,,Sepatu / Presser Foot,C,48,2000000003356
A,Small Parts Wall,A-04,21,TKM-01644,Angkatan Sepatu mesin typical,,Sepatu / Presser Foot,C,949,2000000003437
A,Small Parts Wall,A-04,22,TKM-01662,Sepatu Overdeck kam timpa / biasa,,Sepatu / Presser Foot,C,99,2000000003459
A,Small Parts Wall,A-04,23,TKM-01668,Presser Foot Sepatu Mesin Overdeck Kam Bis Corong ,,Sepatu / Presser Foot,C,486,2000000003468
A,Small Parts Wall,A-04,24,TKM-01685,Sepatu S518NS - Sepatu Sleting Jepang untuk jahit ,,Sepatu / Presser Foot,C,11,2000000003510
A,Small Parts Wall,A-04,25,TKM-01688,Sepatu Jahit Teflon MT18,,Sepatu / Presser Foot,C,969,2000000003513
A,Small Parts Wall,A-04,26,TKM-01696-01,Presser Foot Sepatu Corong A11 S538 / S539 / S540 ,,Sepatu / Presser Foot,C,93,2000000003525
A,Small Parts Wall,A-04,27,TKM-01696-02,Presser Foot Sepatu Corong A11 S538 / S539 / S540 ,,Sepatu / Presser Foot,C,69,2000000003526
A,Small Parts Wall,A-04,28,TKM-01696-03,Presser Foot Sepatu Corong A11 S538 / S539 / S540 ,,Sepatu / Presser Foot,C,77,2000000003527
A,Small Parts Wall,A-04,29,TKM-01756,Sepatu Stik robot 12463HL,,Sepatu / Presser Foot,C,997,2000000003626
A,Small Parts Wall,A-04,30,TKM-01782,Sepatu Teflon Butterfly P/N 37,,Sepatu / Presser Foot,C,84,2000000003667
A,Small Parts Wall,A-05,1,TKM-01879,Sepatu bisban adjustable binder CY-6290,,Sepatu / Presser Foot,C,993,2000000003841
A,Small Parts Wall,A-05,2,TKM-01928,PER AYUNAN SEPATU TYICAL GC6 SERIES - 22T7-007C2,,Sepatu / Presser Foot,C,20,2000000003920
A,Small Parts Wall,A-05,3,TKM-01935,Presser Foot Sepatu Obras Industri Siruba 767 Bena,,Sepatu / Presser Foot,C,96,2000000003932
A,Small Parts Wall,A-05,4,TKM-02070-01,Presser Foot Sepatu Mesin Lubang Kancing BROTHER -,,Sepatu / Presser Foot,C,5,2000000004119
A,Small Parts Wall,A-05,5,TKM-02070-02,Presser Foot Sepatu Mesin Lubang Kancing BROTHER -,,Sepatu / Presser Foot,C,5,2000000004120
A,Small Parts Wall,A-05,6,TKM-02079,Alat sepatu Rempel G900 E Kenlen,,Sepatu / Presser Foot,C,5,2000000004133
A,Small Parts Wall,A-05,7,TKM-02165,Tiang Sepatu VJ18 Asli Siruba Mesin Karet Siruba V,,Sepatu / Presser Foot,C,10,2000000004260
A,Small Parts Wall,A-05,8,TKM-02172,Sepatu Jahit Resleting Jepang 200333001 (Portable ,,Sepatu / Presser Foot,C,1195,2000000004269
A,Small Parts Wall,A-05,9,TKM-02270,Sepatu Ruffler / Rempel mesin hitam / classic / kl,,Sepatu / Presser Foot,C,58,2000000004462
A,Small Parts Wall,A-05,10,TKM-02297-01,Baut sepatu pendek jarum 1 - panjang,,Sepatu / Presser Foot,C,619,2000000004516
A,Small Parts Wall,A-05,11,TKM-02297-02,Baut sepatu pendek jarum 1 - pendek,,Sepatu / Presser Foot,C,790,2000000004517
A,Small Parts Wall,A-05,12,TKM-02351,M120 Gigi Pengatur Tiang Sepatu Mesin Potong Kain ,,Sepatu / Presser Foot,C,96,2000000004582
A,Small Parts Wall,A-05,13,TKM-02357,Sepatu Mesin Overdeck Champ Timpa 5.6 257321A560/Y,,Sepatu / Presser Foot,C,956,2000000004594
A,Small Parts Wall,A-05,14,TKM-02399,Jepit Tiang Sepatu Typical GC6 Series - 22T7-011D1,,Sepatu / Presser Foot,C,985,2000000004654
A,Small Parts Wall,A-05,15,TKM-02558,Sepatu Retsleting/Ritsleting Jepang Invisible Zipp,,Sepatu / Presser Foot,C,994,2000000004916
A,Small Parts Wall,A-05,16,TKM-02565,Sepatu walking foot DY 340 3/16,,Sepatu / Presser Foot,C,3,2000000004933
A,Small Parts Wall,A-05,17,TKM-02570-01,Sepatu Seleting Ritsleting Jepang Zipper Jahit Por,,Sepatu / Presser Foot,C,20,2000000004956
A,Small Parts Wall,A-05,18,TKM-02570-02,Sepatu Seleting Ritsleting Jepang Zipper Jahit Por,,Sepatu / Presser Foot,C,20,2000000004957
A,Small Parts Wall,A-01,1,TKM-00508,Ayakan Gigi Biasa Typical 22T6-001A2a / Feed Bar,,Sparepart / Parts,A,99903,2000000001290
A,Small Parts Wall,A-01,2,TKM-01257,Dudukan Celurit - Spreader Holder Mesin Kamkut Yam,,Sparepart / Parts,A,99999,2000000002683
A,Small Parts Wall,A-01,3,TKM-00765,spool/spull/bobbin case mesin jarum 1 typical juki,,Sparepart / Parts,B,93662,2000000001844
A,Small Parts Wall,A-01,4,TKM-00857,Batu Telor Seset Karet / Nylon Rubber Kulit Leathe,,Sparepart / Parts,B,9999,2000000002007
A,Small Parts Wall,A-01,5,TKM-00894,Sekoci / bobbin case koban paf/pfaff,,Sparepart / Parts,B,9694,2000000002073
A,Small Parts Wall,A-01,6,TKM-02040,Spul Spool Bobbin Aluminium Mesin Bartex,,Sparepart / Parts,B,9985,2000000004078
A,Small Parts Wall,A-01,7,TKM-02414,Sekoci / bobbin case Haya Juki LH 1162,,Sparepart / Parts,B,10000,2000000004687
A,Small Parts Wall,A-01,8,TKM-02464,Angka 8 Puller Set Kansai Karet 1404,,Sparepart / Parts,B,9999,2000000004771
A,Small Parts Wall,A-01,9,TKM-02636,Rust Go / Cairan Penghilang Noda Karat,,Sparepart / Parts,B,9992,2000000005102
A,Small Parts Wall,A-01,10,TKM-00004,bobbin case skoci Juki bartek otomatis,,Sparepart / Parts,C,66,2000000000004
A,Small Parts Wall,A-01,11,TKM-00006,platuk siruba L818m LG13,,Sparepart / Parts,C,10,2000000000006
A,Small Parts Wall,A-01,12,TKM-00014,bc bobbin case Sekoci Skoci Bobbin Case Haya Mesin,,Sparepart / Parts,C,4,2000000000014
A,Small Parts Wall,A-01,13,TKM-00037,22T6-014GI as crank as gantung gc Typical 628 6150,,Sparepart / Parts,C,96,2000000000072
A,Small Parts Wall,A-01,14,TKM-00053,22T6-007 Hinge Pin for Feed Rock Shaft Crank (Typi,,Sparepart / Parts,C,100,2000000000109
A,Small Parts Wall,A-01,15,TKM-00121,bc bobbin case Sekoci / Bobbin Case Koban PAF / PF,,Sparepart / Parts,C,88,2000000000262
A,Small Parts Wall,A-01,16,TKM-00125,bc bobbin case Sekoci Jarum 1 Manual Bobbin Case B,,Sparepart / Parts,C,5975,2000000000269
A,Small Parts Wall,A-01,17,TKM-00180,bc bobbin case HAYA BC-DBM(1)-NBL5 JUMBO BOBBIN CA,,Sparepart / Parts,C,32,2000000000412
A,Small Parts Wall,A-01,18,TKM-00401,bc bobbin case Jeyidar BC-DP2(3B) Bobbin Case Mesi,,Sparepart / Parts,C,98,2000000000994
A,Small Parts Wall,A-01,19,TKM-00422,bc bobbin case Sekoci / Bobbin Case Haya BC-DB1-NB,,Sparepart / Parts,C,5988,2000000001043
A,Small Parts Wall,A-01,20,TKM-00425,bc bobbin case Sekoci Bobbin Case Haya Juki LH 116,,Sparepart / Parts,C,103,2000000001046
A,Small Parts Wall,A-01,21,TKM-00441-01,bc bobbin case Sekoci Bobbin Case Towa Haya Mesin ,,Sparepart / Parts,C,0,2000000001112
A,Small Parts Wall,A-01,22,TKM-00441-02,bc bobbin case Sekoci Bobbin Case Towa Haya Mesin ,,Sparepart / Parts,C,3988,2000000001113
A,Small Parts Wall,A-01,23,TKM-00451,22T2-001A1A Pelatuk Platuk Typical,,Sparepart / Parts,C,74,2000000001173
A,Small Parts Wall,A-01,24,TKM-00529,bc bobbin case Sekoci Bobbin Case Haya Mesin Loban,,Sparepart / Parts,C,143,2000000001353
A,Small Parts Wall,A-01,25,TKM-00551,R4508-HOF-DOO plat gigi MO2366 (B5) 3mm R4508-HOD-,,Sparepart / Parts,C,100,2000000001421
A,Small Parts Wall,A-01,26,TKM-00647,Oil Seal 69T3-006F TYPICAL,,Sparepart / Parts,C,990,2000000001629
A,Small Parts Wall,A-01,27,TKM-00654,1404 sparepart alat kansai specil 67-171,,Sparepart / Parts,C,200,2000000001649
A,Small Parts Wall,A-01,28,TKM-00656,Gulungan Benang Bobbin Winder Mesin Bartex Juki 18,,Sparepart / Parts,C,20,2000000001651
A,Small Parts Wall,A-01,29,TKM-00668,Spring Mesin Lobang Kancing LH4-B814  145931001,,Sparepart / Parts,C,10,2000000001670
A,Small Parts Wall,A-01,30,TKM-00680-01,No 19351 19353 Lopper Kansai Picot Pikok - 19351 S,,Sparepart / Parts,C,5,2000000001695
A,Small Parts Wall,A-02,1,TKM-00680-02,No 19351 19353 Lopper Kansai Picot Pikok - 19353 G,,Sparepart / Parts,C,8,2000000001696
A,Small Parts Wall,A-02,2,TKM-00680-03,No 19351 19353 Lopper Kansai Picot Pikok - 19353 S,,Sparepart / Parts,C,6,2000000001697
A,Small Parts Wall,A-02,3,TKM-00680-04,No 19351 19353 Lopper Kansai Picot Pikok - 19351 G,,Sparepart / Parts,C,9,2000000001698
A,Small Parts Wall,A-02,4,TKM-00723,KF32 Dudukan Kepala Jarum Obras Industri Siruba,,Sparepart / Parts,C,194,2000000001763
A,Small Parts Wall,A-02,5,TKM-00758,STM-302/SPAREPART MESIN POTONG KAIN KM Taiwan,,Sparepart / Parts,C,10,2000000001833
A,Small Parts Wall,A-02,6,TKM-00760,Karet Tutup Muka Kecil Typical GC6 Series - 22T1-0,,Sparepart / Parts,C,0,2000000001835
A,Small Parts Wall,A-02,7,TKM-00764,DP2-LB Rotary Hook Brother 814 Baludan,,Sparepart / Parts,C,5,2000000001843
A,Small Parts Wall,A-02,8,TKM-00769,SM602 Baut Asli Kunci L No.3 Gear Timing Kamkut Si,,Sparepart / Parts,C,50,2000000001848
A,Small Parts Wall,A-02,9,TKM-00787,PLATINUM DRI-SIL 30- PULL OUT,,Sparepart / Parts,C,20,2000000001902
A,Small Parts Wall,A-02,10,TKM-00799,sparepart Juki LK 1850 B2416-980-000,,Sparepart / Parts,C,30,2000000001921
A,Small Parts Wall,A-02,11,TKM-00824-01,Dudukan Clurit Mesin Overdeck Kam - Typical,,Sparepart / Parts,C,17,2000000001955
A,Small Parts Wall,A-02,12,TKM-00824-02,Dudukan Clurit Mesin Overdeck Kam - Pegasus,,Sparepart / Parts,C,20,2000000001956
A,Small Parts Wall,A-02,13,TKM-00824-03,Dudukan Clurit Mesin Overdeck Kam - Merk Lainnya,,Sparepart / Parts,C,20,2000000001957
A,Small Parts Wall,A-02,14,TKM-00824-04,Dudukan Clurit Mesin Overdeck Kam - Siruba,,Sparepart / Parts,C,17,2000000001958
A,Small Parts Wall,A-02,15,TKM-00824-05,Dudukan Clurit Mesin Overdeck Kam - Yamato,,Sparepart / Parts,C,19,2000000001959
A,Small Parts Wall,A-02,16,TKM-00824-06,Dudukan Clurit Mesin Overdeck Kam - Yamata,,Sparepart / Parts,C,18,2000000001960
A,Small Parts Wall,A-02,17,TKM-00835,Karet Alas tatakan alat potong gramasi Tatakan ala,,Sparepart / Parts,C,9,2000000001972
A,Small Parts Wall,A-02,18,TKM-00840,Colokan KM + Kabel Good Quality,,Sparepart / Parts,C,10,2000000001978
A,Small Parts Wall,A-02,19,TKM-00874,Sekoci Bobbin Case Rumah Spul Spool Mesin Bordir M,,Sparepart / Parts,C,71,2000000002031
A,Small Parts Wall,A-02,20,TKM-00882,"Connecting plate A,bartex juki 1850 kode part :135",,Sparepart / Parts,C,999,2000000002049
A,Small Parts Wall,A-02,21,TKM-00920,KF32 KF33 As Pegangan Dudukan Kepala Jarum Obras I,,Sparepart / Parts,C,95,2000000002147
A,Small Parts Wall,A-02,22,TKM-00932,DP2-LB Rotary Hook Brother 814,,Sparepart / Parts,C,4,2000000002164
A,Small Parts Wall,A-02,23,TKM-00940-01,Case / Tempat bobbin spool spull plastik 25pcs - C,,Sparepart / Parts,C,730,2000000002172
A,Small Parts Wall,A-02,24,TKM-00940-02,Case / Tempat bobbin spool spull plastik 25pcs - C,,Sparepart / Parts,C,894,2000000002173
A,Small Parts Wall,A-02,25,TKM-00959,Penutup Pintu 250051 - Flat Spring Mesin Kamkut W5,,Sparepart / Parts,C,9,2000000002196
A,Small Parts Wall,A-02,26,TKM-00977,Jalur Benang Stick Golf Kepala Jarum Mesin Overdec,,Sparepart / Parts,C,194,2000000002247
A,Small Parts Wall,A-02,27,TKM-00982,Dudukan Looper Mesin Overdeck Kam-Pegasus M800,,Sparepart / Parts,C,20,2000000002256
A,Small Parts Wall,A-02,28,TKM-00998,pulley polly Poli Dynamo Mesin Lubang Kancing Brot,,Sparepart / Parts,C,8,2000000002279
A,Small Parts Wall,A-02,29,TKM-01013,Baut Asli Kunci L No.3 Poly Kamkut Siruba F007,,Sparepart / Parts,C,50,2000000002315
A,Small Parts Wall,A-02,30,TKM-01021,KF33 As Dudukan Kepala Jarum Obras Industri Siruba,,Sparepart / Parts,C,98,2000000002323
A,Small Parts Wall,A-03,1,TKM-01029,M-050/U-50 1 Set Dudukan Pengunci Pisau - Mesin Po,,Sparepart / Parts,C,9,2000000002338
A,Small Parts Wall,A-03,2,TKM-01062,Tag Gun Bano’k 503S Japan / Banok Tembak Pemasang ,,Sparepart / Parts,C,100,2000000002391
A,Small Parts Wall,A-03,3,TKM-01068,KC09F Tutup Van-Belt Obras 700F/747A,,Sparepart / Parts,C,100,2000000002397
A,Small Parts Wall,A-03,4,TKM-01089,M-169 - M-170 - M-171 Dudukan Pengatur Asahan - Me,,Sparepart / Parts,C,20,2000000002431
A,Small Parts Wall,A-03,5,TKM-01090,M-169 Dan M-170 Dudukan Pengatur Asahan Pisau - Me,,Sparepart / Parts,C,9,2000000002432
A,Small Parts Wall,A-03,6,TKM-01092,SM603 Baut Gear Timing-Belt/Poly Kamkut L 3mm,,Sparepart / Parts,C,98,2000000002434
A,Small Parts Wall,A-03,7,TKM-01113,"Cylinder arm cap spring (A),bartex juki 1850 kode ",,Sparepart / Parts,C,20,2000000002470
A,Small Parts Wall,A-03,8,TKM-01115,Juki Washer B 2607-280 Sparepart lubang kancing ju,,Sparepart / Parts,C,20,2000000002472
A,Small Parts Wall,A-03,9,TKM-01123,Dudukan Looper ME-30 Asli Siruba Kamkut F007,,Sparepart / Parts,C,10,2000000002481
A,Small Parts Wall,A-03,10,TKM-01145,Timing Belt HTD 560-5M Continental Contitech Germa,,Sparepart / Parts,C,19,2000000002509
A,Small Parts Wall,A-03,11,TKM-01160,Baut Ring Set Dudukan Corong Overdeck Interlock Ka,,Sparepart / Parts,C,45,2000000002534
A,Small Parts Wall,A-03,12,TKM-01163-01,Sekoci / Bobbin Case /Rumah Spull Mesin Lubang Kan,,Sparepart / Parts,C,92,2000000002537
A,Small Parts Wall,A-03,13,TKM-01163-02,Sekoci / Bobbin Case /Rumah Spull Mesin Lubang Kan,,Sparepart / Parts,C,84,2000000002538
A,Small Parts Wall,A-03,14,TKM-01170,Timing Belt 230XL Continental Contitech Germany,,Sparepart / Parts,C,19,2000000002545
A,Small Parts Wall,A-03,15,TKM-01174,SM512 Asli Siruba Baut Dudukan Looper Mesin Kamkut,,Sparepart / Parts,C,4,2000000002549
A,Small Parts Wall,A-03,16,TKM-01201,Kabel Power Octa 2 Meter / Kabel Power PC 2 Meter,,Sparepart / Parts,C,200,2000000002579
A,Small Parts Wall,A-03,17,TKM-01237,Karet Silikon Kaca Tabung Gosokan Boiler,,Sparepart / Parts,C,100,2000000002635
A,Small Parts Wall,A-03,18,TKM-01250,Plat Tarik MH380 Kiri B 1104-380-AAO,,Sparepart / Parts,C,14,2000000002676
A,Small Parts Wall,A-03,19,TKM-01310,Van-Belt Mitshuboshi Ukuran M39,,Sparepart / Parts,C,27,2000000002789
A,Small Parts Wall,A-03,20,TKM-01375,Rotari / Rotary Hook Yong Zheng YZH-7.94B,,Sparepart / Parts,C,99,2000000002904
A,Small Parts Wall,A-03,21,TKM-01473,Seal Dudukan Gigi Overdeck Kamkut,,Sparepart / Parts,C,308,2000000003112
A,Small Parts Wall,A-03,22,TKM-01495,DSH-LB-814 Rotary Hook ND Brother LH4-B814,,Sparepart / Parts,C,21,2000000003145
A,Small Parts Wall,A-03,23,TKM-01521,Cincin Dial 252522 - Regulator Mesin Kamkut W500,,Sparepart / Parts,C,10,2000000003184
A,Small Parts Wall,A-03,24,TKM-01525,DRY SOLVEE PEMBERSIH NODA MINYAK UNTUK KAIN,,Sparepart / Parts,C,98,2000000003189
A,Small Parts Wall,A-03,25,TKM-01531,KU27D-4 Dudukan Corong Obras Siruba,,Sparepart / Parts,C,187,2000000003202
A,Small Parts Wall,A-03,26,TKM-01566,STM-301 SPAREPART MESIN POTONG KAIN KM Taiwan,,Sparepart / Parts,C,10,2000000003277
A,Small Parts Wall,A-03,27,TKM-01568,mesin gulung benang 2 kepala Shunfa,,Sparepart / Parts,C,999,2000000003279
A,Small Parts Wall,A-03,28,TKM-01575,Plat Tarik - Slide Plate W500 Series 250071-91,,Sparepart / Parts,C,19,2000000003307
A,Small Parts Wall,A-03,29,TKM-01576,Jepitan Pintu Depan W500 250051 - Flat Spring,,Sparepart / Parts,C,30,2000000003308
A,Small Parts Wall,A-03,30,TKM-01598,Tutup Karet Hitam Kam W500 Series - 240226,,Sparepart / Parts,C,20,2000000003343
A,Small Parts Wall,A-04,1,TKM-01624,141542-001 Baut Jepit Platina BROTHER LH4-B814,,Sparepart / Parts,C,25,2000000003371
A,Small Parts Wall,A-04,2,TKM-01632,Dudukan Corong Overdeck Champ Interlock,,Sparepart / Parts,C,75,2000000003389
A,Small Parts Wall,A-04,3,TKM-01655,Penutup Pintu 206023 - Flat Spring Mesin Kamkut W5,,Sparepart / Parts,C,10,2000000003449
A,Small Parts Wall,A-04,4,TKM-01657-01,timing belt jahit karung NP7/ Tali penggerak dinam,,Sparepart / Parts,C,499,2000000003451
A,Small Parts Wall,A-04,5,TKM-01657-02,timing belt jahit karung NP7/ Tali penggerak dinam,,Sparepart / Parts,C,494,2000000003452
A,Small Parts Wall,A-04,6,TKM-01690-01,Puller Kansai Karet 1404 1412 - 1412 Nylon,,Sparepart / Parts,C,99,2000000003515
A,Small Parts Wall,A-04,7,TKM-01690-02,Puller Kansai Karet 1404 1412 - 1404 Nylon,,Sparepart / Parts,C,9,2000000003516
A,Small Parts Wall,A-04,8,TKM-01690-03,Puller Kansai Karet 1404 1412 - 1412 Karet,,Sparepart / Parts,C,99,2000000003517
A,Small Parts Wall,A-04,9,TKM-01690-04,Puller Kansai Karet 1404 1412 - 1404 Karet,,Sparepart / Parts,C,98,2000000003518
A,Small Parts Wall,A-04,10,TKM-01699,135-24400 Sparepart JUKI LK-1850 LK-980 SPRING ORI,,Sparepart / Parts,C,20,2000000003531
A,Small Parts Wall,A-04,11,TKM-01713,Kepala Nozzle Textile Cleaning Spray Gun Spraygun ,,Sparepart / Parts,C,19,2000000003551
A,Small Parts Wall,A-04,12,TKM-01722,Bearing NTN 6202-LLU Jepang,,Sparepart / Parts,C,50,2000000003564
A,Small Parts Wall,A-04,13,TKM-01750,Bearing NTN 6203-LLU Jepang,,Sparepart / Parts,C,50,2000000003616
A,Small Parts Wall,A-04,14,TKM-01751,M4356 Kepala Jarum Komplit Mesin Kamkut Siruba F00,,Sparepart / Parts,C,20,2000000003617
A,Small Parts Wall,A-04,15,TKM-01764,Pembersih Pengilang Noda Tinta Pakaian INK CLEANER,,Sparepart / Parts,C,58,2000000003642
A,Small Parts Wall,A-04,16,TKM-01766,sparepart Juki LK 1850 B1211-980-000,,Sparepart / Parts,C,50,2000000003644
A,Small Parts Wall,A-04,17,TKM-01774,Bearing NTN 6005-LLU Jepang,,Sparepart / Parts,C,49,2000000003659
A,Small Parts Wall,A-04,18,TKM-01797,22T2-001A1a Platuk Typical,,Sparepart / Parts,C,96,2000000003705
A,Small Parts Wall,A-04,19,TKM-01802,Bearing NTN 6002-LLU Jepang,,Sparepart / Parts,C,50,2000000003710
A,Small Parts Wall,A-04,20,TKM-01853,Bearing NKN 6300-2RS,,Sparepart / Parts,C,100,2000000003803
A,Small Parts Wall,A-04,21,TKM-01863,fanbelt dinamo obras m34,,Sparepart / Parts,C,71,2000000003819
A,Small Parts Wall,A-04,22,TKM-01867,KQ11 Kotak Tahu Dudukan Gigi Obras Industri Siruba,,Sparepart / Parts,C,17,2000000003823
A,Small Parts Wall,A-04,23,TKM-01929,rotari hook koban KRP41-LH31CC OIGINAL,,Sparepart / Parts,C,100,2000000003921
A,Small Parts Wall,A-04,24,TKM-01944,sparepart Juki LK 1850 B1115-232-000,,Sparepart / Parts,C,30,2000000003950
A,Small Parts Wall,A-04,25,TKM-01945,Spray way Sprayway 821 No Fray Spray untuk Menghil,,Sparepart / Parts,C,20,2000000003951
A,Small Parts Wall,A-04,26,TKM-01952,MA16J Tutup Van Belt Siruba F007,,Sparepart / Parts,C,9,2000000003958
A,Small Parts Wall,A-04,27,TKM-01959,SPRAYWAY 950  ANTI SKIN NO WASH-UP SPRAY,,Sparepart / Parts,C,15,2000000003968
A,Small Parts Wall,A-04,28,TKM-01987,Bearing NKN 6007-2RS,,Sparepart / Parts,C,98,2000000004012
A,Small Parts Wall,A-04,29,TKM-01990,M-169 + M-170 Dudukan Pengatur Asahan Pisau Mesin ,,Sparepart / Parts,C,18,2000000004015
A,Small Parts Wall,A-04,30,TKM-01996,Oil Seal 22T4-0036 TYPICAL,,Sparepart / Parts,C,993,2000000004022
A,Small Parts Wall,A-05,1,TKM-02006,Per Besar Nozzle Textile Cleaning Spray gun Pember,,Sparepart / Parts,C,1000,2000000004042
A,Small Parts Wall,A-05,2,TKM-02017,Dudukan Looper VE-11QE Asli Siruba Mesin Karet Sir,,Sparepart / Parts,C,10,2000000004054
A,Small Parts Wall,A-05,3,TKM-02049,Sprayway 831 Pembersih noda kain Garment Spot Lift,,Sparepart / Parts,C,94,2000000004091
A,Small Parts Wall,A-05,4,TKM-02062,Sekoci Jarum 1 Manual Bobbin Case BC-DB1 JEYDAR,,Sparepart / Parts,C,89,2000000004104
A,Small Parts Wall,A-05,5,TKM-02063,Lower Shaft Gear Gigi Kerang Butterfly 8190-8530,,Sparepart / Parts,C,10,2000000004105
A,Small Parts Wall,A-05,6,TKM-02086,M-036 Batang Penghubung Dudukan Pisau Mesin Potong,,Sparepart / Parts,C,19,2000000004148
A,Small Parts Wall,A-05,7,TKM-02097,Karet tatakan bantalan alat potong gramasi,,Sparepart / Parts,C,14,2000000004163
A,Small Parts Wall,A-05,8,TKM-02105,Sprayway 833 Spotlifter Aerosol penghilang noda mi,,Sparepart / Parts,C,82,2000000004171
A,Small Parts Wall,A-05,9,TKM-02106,Per Baut Sekoci Bobbin Case Rumah Spull Mesin Luba,,Sparepart / Parts,C,23,2000000004172
A,Small Parts Wall,A-05,10,TKM-02123,Sekoci Bobbin casel Mesin bordir,,Sparepart / Parts,C,948,2000000004207
A,Small Parts Wall,A-05,11,TKM-02132-01,Sekoci / bobbin case Jeyidar untuk singer 457/Juki,,Sparepart / Parts,C,997,2000000004219
A,Small Parts Wall,A-05,12,TKM-02132-02,Sekoci / bobbin case Jeyidar untuk singer 457/Juki,,Sparepart / Parts,C,1000,2000000004220
A,Small Parts Wall,A-05,13,TKM-02158,Platuk Typical Komplit 7 Macam GC6 22T2-001A1a-E,,Sparepart / Parts,C,998,2000000004252
A,Small Parts Wall,A-05,14,TKM-02171,Rotary Hook HIROSE HSH-7.94B-Tipis,,Sparepart / Parts,C,108,2000000004268
A,Small Parts Wall,A-05,15,TKM-02177,Ayakan Gigi biasa Typical 22T6-001A2a / Feed Bar,,Sparepart / Parts,C,100,2000000004287
A,Small Parts Wall,A-05,16,TKM-02187,Gulungan Spul Benang Bobbin Winder Mesin Lubang Ka,,Sparepart / Parts,C,8,2000000004304
A,Small Parts Wall,A-05,17,TKM-02214,hook retainer bas342 brother,,Sparepart / Parts,C,6,2000000004358
A,Small Parts Wall,A-05,18,TKM-02277,Sekoci/ rumah spull / Bobbin case jeyidar LBH 790,,Sparepart / Parts,C,99,2000000004475
